1,4,90,270,0,1.4436,1
2,4,90,270,0,1.4056,1
3,4,270,90,0,1.5636,0.01
4,4,90,270,0,1.0132,0.01
5,4,270,270,1,1.2185,1
6,4,270,0,0,1.0287,0.01
7,4,90,0,0,1.0215,0.01
8,4,180,180,1,1.0415,0.01
9,4,90,180,0,1.3494,0.01
10,4,0,270,0,1.6084,1
11,4,180,90,0,1.1451,1
12,4,180,180,1,1.4656,0.01
13,4,180,270,0,1.5215,1
14,4,180,180,1,1.5211,0.01
15,4,0,180,0,1.172,1
16,4,90,270,0,1.3645,1
17,4,90,270,0,1.1224,0.01
18,4,0,180,0,0.95503,0.01
19,4,180,0,0,0.90957,1
20,4,270,270,1,1.4726,0.01
21,4,90,180,0,0.80928,0.01
22,4,180,270,0,1.4693,1
23,4,0,270,0,1.6763,0.01
24,4,270,180,0,1.2965,1
25,4,0,90,0,1.0358,0.01
26,4,180,270,0,1.0277,0.01
27,4,90,270,0,1.0041,0.01
28,4,270,270,1,0.98638,0.01
29,4,180,270,0,1.2088,0.01
30,4,90,270,0,1.3012,1
31,4,270,180,0,1.3207,0.01
32,4,90,90,1,1.7748,0.01
33,4,90,180,0,1.1643,0.01
34,4,270,0,0,0.9619,1
35,4,0,0,1,1.204,1
36,4,270,180,0,1.0308,0.01
37,4,0,180,0,0.98354,1
38,4,180,0,0,1.0936,1
39,4,180,0,0,1.6776,1
40,4,180,270,0,1.2337,1
41,4,90,180,0,0.97422,0.01
42,4,180,180,1,1.1506,1
43,4,270,180,0,0.89688,1
44,4,0,180,0,0.82472,1
45,4,0,90,0,1.6682,1
46,4,270,180,0,0.99468,0.01
47,4,180,0,0,1.4633,1
48,4,0,270,0,0.97672,1
49,4,90,270,0,1.0291,1
50,4,0,0,1,1.2649,0.01
