1,4,0,90,0,1.506,0.01
2,4,90,270,0,1.1297,1
3,4,0,270,0,1.3391,0.01
4,4,0,270,0,2.0493,1
5,4,270,180,0,1.4587,0.01
6,4,180,90,0,1.4431,0.01
7,4,270,90,0,1.4685,0.01
8,4,180,90,0,2.0148,1
9,4,180,90,0,1.3466,0.01
10,4,270,270,1,1.6541,1
11,4,270,180,0,1.4673,0.01
12,4,270,270,1,2.1407,1
13,4,270,270,1,2.2418,0.01
14,4,180,180,1,1.9512,1
15,4,270,270,1,1.2271,1
16,4,180,270,0,1.3239,0.01
17,4,90,270,0,1.4146,1
18,4,270,0,0,1.4698,0.01
19,4,0,180,0,1.3496,0.01
20,4,90,90,1,1.3324,0.01
21,4,270,90,0,1.4138,0.01
22,4,180,90,0,2.1723,0.01
23,4,270,270,1,1.3261,0.01
24,4,180,270,0,1.9473,1
25,4,0,180,0,1.4611,1
26,4,180,180,1,2.0989,0.01
27,4,0,270,0,2.0659,1
28,4,180,180,1,2.0862,1
29,4,180,180,1,1.4819,1
30,4,180,180,1,1.5232,0.01
31,4,270,270,1,1.0927,1
32,4,270,270,1,2.7473,1
33,4,270,270,1,2.097,0.01
34,4,180,90,0,2.1877,1
35,4,270,0,0,2.2755,1
36,4,180,180,1,2.0303,0.01
37,4,0,180,0,1.5024,0.01
38,4,0,0,1,1.7009,1
39,4,270,270,1,2.0393,1
40,4,90,180,0,1.9685,1
41,4,270,270,1,2.0574,1
42,4,180,180,1,2.0023,1
43,4,180,270,0,1.8917,1
44,4,0,0,1,2.0042,0.01
45,4,180,180,1,1.3867,0.01
46,4,0,0,1,2.2585,1
47,4,90,90,1,1.1939,0.01
48,4,0,0,1,1.2326,1
49,4,0,0,1,1.4946,0.01
50,4,0,180,0,1.7436,0.01
