1,4,0,90,0,1.6683,1
2,4,90,90,1,1.306,1
3,4,0,90,0,1.781,1
4,4,90,90,1,1.3182,0.01
5,4,180,0,0,2.4412,1
6,4,0,180,0,2.1987,1
7,4,180,180,1,2.2693,0.01
8,4,90,270,0,2.5681,1
9,4,0,270,0,2.0245,1
10,4,0,270,0,1.2682,1
11,4,0,0,1,1.3787,0.01
12,4,270,270,1,1.3762,0.01
13,4,270,270,1,1.3253,0.01
14,4,270,0,0,1.3378,0.01
15,4,180,90,0,1.371,0.01
16,4,0,0,1,1.2554,1
17,4,0,270,0,1.43,0.01
18,4,90,90,1,2.2192,0.01
19,4,180,90,0,1.9126,1
20,4,180,90,0,1.6701,0.01
21,4,180,180,1,1.7917,1
22,4,90,90,1,1.454,0.01
23,4,90,270,0,1.4023,0.01
24,4,180,0,0,2.1861,0.01
25,4,270,0,0,1.8515,0.01
26,4,270,270,1,1.5561,0.01
27,4,180,90,0,1.4625,0.01
28,4,180,270,0,2.259,1
29,4,180,180,1,2.0716,1
30,4,0,270,0,1.8427,1
31,4,180,180,1,1.2904,1
32,4,90,180,0,1.8019,1
33,4,0,180,0,1.9753,0.01
34,4,0,0,1,1.3491,0.01
35,4,0,0,1,1.463,0.01
36,4,90,90,1,2.3859,1
37,4,180,0,0,1.3939,0.01
38,4,90,270,0,1.4193,0.01
39,4,0,0,1,1.3353,1
40,4,180,0,0,1.7281,0.01
41,4,90,180,0,2.0437,1
42,4,270,270,1,2.0053,1
43,4,270,270,1,1.8159,0.01
44,4,90,90,1,2.1818,0.01
45,4,180,0,0,1.2643,1
46,4,270,0,0,1.671,0.01
47,4,270,0,0,1.8748,1
48,4,0,0,1,1.9936,1
49,4,90,0,0,1.2717,1
50,4,180,0,0,2.3601,1
