1,4,90,270,0,1.2932,0.01
2,4,180,270,0,1.1186,1
3,4,0,0,1,1.2283,0.01
4,4,270,270,1,1.3536,0.01
5,4,270,180,0,1.2776,0.01
6,4,180,270,0,1.2446,1
7,4,270,270,1,0.96682,0.01
8,4,90,180,0,1.2484,0.01
9,4,180,270,0,1.2999,0.01
10,4,180,180,1,1.5954,0.01
11,4,180,180,1,1.3465,1
12,4,90,270,0,1.4189,1
13,4,0,270,0,2.0377,1
14,4,90,0,0,2.053,0.01
15,4,0,0,1,2.3195,0.01
16,4,270,270,1,1.7388,1
17,4,270,180,0,1.3961,0.01
18,4,0,270,0,1.7588,1
19,4,180,180,1,1.3855,0.01
20,4,0,0,1,1.6068,0.01
21,4,270,0,0,1.8805,1
22,4,270,270,1,1.3213,1
23,4,0,0,1,1.242,0.01
24,4,270,270,1,1.2996,1
25,4,270,270,1,3.0634,0.01
26,4,180,180,1,1.0313,1
27,4,270,270,1,1.5084,1
28,4,270,90,0,1.0801,1
29,4,180,90,0,1.0514,0.01
30,4,0,90,0,1.2218,1
31,4,0,90,0,1.1909,1
32,4,0,0,1,1.2468,0.01
33,4,0,0,1,1.3512,0.01
34,4,0,0,1,1.4085,0.01
35,4,180,90,0,1.2916,1
36,4,270,270,1,1.996,1
37,4,90,90,1,1.271,0.01
38,4,90,90,1,1.5548,0.01
39,4,270,90,0,1.6273,1
40,4,270,90,0,1.7306,0.01
41,4,180,180,1,1.3928,0.01
42,4,270,270,1,1.1094,1
43,4,270,270,1,1.3204,1
44,4,90,90,1,1.1969,1
45,4,180,180,1,1.2876,1
46,4,0,0,1,1.4059,1
47,4,90,90,1,1.7067,1
48,4,180,180,1,1.0994,0.01
49,4,180,180,1,1.435,1
50,4,90,90,1,1.2734,0.01
