1,6,90,270,0,1.3304,1
2,6,270,270,1,1.3832,0.01
3,6,180,0,0,1.1801,1
4,6,270,90,0,0.91637,0.01
5,6,270,270,1,1.1473,0.01
6,6,270,270,1,1.2288,1
7,6,0,180,0,1.1016,1
8,6,0,0,1,1.4432,1
9,6,180,270,0,1.3163,1
10,6,0,0,1,1.3276,1
11,6,180,270,0,1.5178,0.01
12,6,180,180,1,1.5027,1
13,6,270,270,1,1.4309,0.01
14,6,90,270,0,1.3164,1
15,6,90,90,1,1.6186,0.01
16,6,180,180,1,1.5736,0.01
17,6,180,0,0,1.4942,1
18,6,180,90,0,1.4716,0.01
19,6,90,180,0,1.4212,1
20,6,0,0,1,1.1419,1
21,6,180,90,0,1.3918,1
22,6,90,180,0,1.9786,0.01
23,6,0,0,1,1.3293,1
24,6,270,180,0,1.2235,1
25,6,0,270,0,1.2971,0.01
26,6,90,270,0,1.23,0.01
27,6,180,270,0,2.2212,1
28,6,90,270,0,1.1943,1
29,6,180,270,0,1.6046,0.01
30,6,90,270,0,1.2621,1
31,6,180,180,1,1.9005,0.01
32,6,180,180,1,1.307,0.01
33,6,90,90,1,1.3861,0.01
34,6,0,90,0,1.9507,0.01
35,6,90,90,1,1.3965,1
36,6,90,90,1,1.2567,0.01
37,6,90,90,1,1.2757,1
38,6,0,90,0,1.2488,0.01
39,6,270,180,0,0.98264,1
40,6,90,270,0,1.1777,0.01
41,6,270,90,0,1.1856,0.01
42,6,90,180,0,1.1725,0.01
43,6,270,90,0,1.7243,1
44,6,90,270,0,1.2751,0.01
45,6,270,90,0,2.8054,1
46,6,270,270,1,1.3692,1
47,6,90,270,0,1.0581,0.01
48,6,270,180,0,1.5855,1
49,6,270,270,1,1.1701,0.01
50,6,90,90,1,1.7944,0.01
