1,4,180,270,0,1.5255,1
2,4,270,270,1,1.1727,1
3,4,90,270,0,1.0112,0.01
4,4,90,270,0,1.153,1
5,4,270,0,0,1,1
6,4,270,180,0,1.1563,0.01
7,4,180,270,0,1.399,0.01
8,4,270,270,1,1.7894,0.01
9,4,270,270,1,0.98099,0.01
10,4,90,180,0,0.99614,0.01
11,4,180,180,1,0.90109,1
12,4,0,180,0,0.81127,0.01
13,4,90,270,0,1.4502,1
14,4,180,180,1,0.93476,1
15,4,180,180,1,0.52407,0.01
16,4,90,180,0,0.78479,0.01
17,4,180,270,0,1.4519,1
18,4,270,270,1,1.2405,0.01
19,4,180,90,0,1.1539,1
20,4,180,180,1,1.2894,0.01
21,4,180,270,0,1.0862,1
22,4,180,270,0,1.1505,0.01
23,4,0,90,0,0.92601,1
24,4,180,0,0,0.99141,0.01
25,4,270,270,1,1.1895,1
26,4,90,0,0,1.0627,1
27,4,270,270,1,1.46,0.01
28,4,90,0,0,0.96921,1
29,4,270,270,1,1.8298,1
30,4,90,270,0,0.92709,0.01
31,4,90,90,1,1.1251,1
32,4,0,180,0,0.99237,0.01
33,4,0,90,0,0.83744,0.01
34,4,180,180,1,0.98593,0.01
35,4,270,0,0,1.0374,0.01
36,4,180,90,0,1.3663,0.01
37,4,0,90,0,1.7367,1
38,4,270,180,0,1.2537,1
39,4,270,90,0,1.0786,1
40,4,270,90,0,1.277,0.01
41,4,0,0,1,1.8271,1
42,4,90,90,1,1.1209,1
43,4,180,180,1,0.6484,1
44,4,180,90,0,0.90915,0.01
45,4,0,180,0,0.98597,0.01
46,4,90,0,0,1.3316,1
47,4,180,0,0,1.3373,0.01
48,4,90,270,0,1.29,1
49,4,180,0,0,1.3574,1
50,4,0,0,1,0.96521,0.01
