1,4,180,0,0,1.5749,1
2,4,180,90,0,1.4557,0.01
3,4,270,180,0,1.3671,1
4,4,0,0,1,1.5035,0.01
5,4,270,270,1,1.7022,1
6,4,0,270,0,1.1982,0.01
7,4,180,270,0,1.3962,0.01
8,4,0,270,0,1.768,1
9,4,180,270,0,1.351,0.01
10,4,0,180,0,2.2233,0.01
11,4,270,270,1,1.6428,0.01
12,4,270,270,1,2.0497,1
13,4,270,270,1,1.2234,1
14,4,270,270,1,1.319,0.01
15,4,180,0,0,2.1735,0.01
16,4,0,270,0,2.1785,1
17,4,180,270,0,2.0015,1
18,4,180,90,0,2.1111,0.01
19,4,270,270,1,1.6883,1
20,4,180,270,0,2.1057,1
21,4,180,270,0,1.9626,1
22,4,0,270,0,2.0725,1
23,4,270,270,1,1.4145,1
24,4,180,90,0,1.7613,0.01
25,4,90,90,1,27.3588,0.01
26,4,270,270,1,0.99416,1
27,4,180,0,0,1.33,1
28,4,90,0,0,1.1987,1
29,4,180,0,0,2.3817,1
30,4,180,180,1,1.236,0.01
31,4,180,180,1,1.6587,0.01
32,4,90,180,0,1.1786,1
33,4,0,270,0,1.354,0.01
34,4,180,180,1,1.5729,0.01
35,4,270,180,0,0.99093,1
36,4,90,180,0,1.8402,0.01
37,4,0,270,0,1.4401,0.01
38,4,90,270,0,1.6395,1
39,4,90,0,0,2.5031,1
40,4,90,270,0,1.822,0.01
41,4,90,270,0,2.2232,1
42,4,90,270,0,1.5544,0.01
43,4,0,270,0,1.1731,1
44,4,90,90,1,1.3003,0.01
45,4,0,90,0,2.0735,0.01
46,4,90,180,0,1.3684,0.01
47,4,90,90,1,1.8214,0.01
48,4,90,90,1,1.3593,0.01
49,4,0,0,1,2.1136,1
50,4,90,0,0,2.0636,1
