1,4,180,270,0,1.2886,0.01
2,4,180,180,1,1.1124,0.01
3,4,90,180,0,0.94096,1
4,4,90,180,0,1.0718,0.01
5,4,90,90,1,0.75711,0.01
6,4,0,90,0,1.1893,0.01
7,4,270,270,1,0.73497,0.01
8,4,0,90,0,0.82319,0.01
9,4,90,90,1,1.13,1
10,4,270,270,1,1.2145,1
11,4,90,270,0,1.1009,1
12,4,180,180,1,1.0979,0.01
13,4,270,270,1,1.1854,0.01
14,4,270,270,1,0.9432,1
15,4,270,270,1,0.99373,0.01
16,4,0,90,0,1.0898,0.01
17,4,90,90,1,1.8885,1
18,4,270,90,0,0.99978,0.01
19,4,180,270,0,1.2695,1
20,4,180,180,1,1.5155,1
21,4,180,180,1,0.89683,0.01
22,4,270,0,0,0.89992,1
23,4,180,180,1,1.4307,0.01
24,4,0,270,0,0.83294,1
25,4,90,90,1,0.9773,1
26,4,90,90,1,1.1982,0.01
27,4,270,180,0,1.1241,0.01
28,4,180,90,0,1.7889,0.01
29,4,180,180,1,0.89903,0.01
30,4,180,270,0,1.0994,1
31,4,90,180,0,1.1355,0.01
32,4,180,270,0,1.2238,1
33,4,180,180,1,1.0654,0.01
34,4,0,0,1,1.4334,1
35,4,180,180,1,0.90003,0.01
36,4,180,270,0,1.2496,1
37,4,90,270,0,1.1335,1
38,4,270,270,1,1.0081,1
39,4,180,270,0,1.0258,1
40,4,90,270,0,1.0057,1
41,4,90,90,1,1.3118,1
42,4,90,180,0,1.2131,1
43,4,270,270,1,0.9743,1
44,4,180,0,0,0.95146,0.01
45,4,90,0,0,1.3283,1
46,4,180,180,1,1.4048,0.01
47,4,270,270,1,0.90399,1
48,4,270,270,1,1.2168,0.01
49,4,180,90,0,1.1046,1
50,4,0,90,0,1.0644,0.01
