1,4,180,90,0,2.9526,0.01
2,4,180,180,1,1.0843,1
3,4,90,270,0,1.5407,0.01
4,4,270,270,1,1.667,0.01
5,4,180,270,0,3.3116,0.01
6,4,270,270,1,3.5081,0.01
7,4,0,270,0,1.2531,1
8,4,180,270,0,1.4431,1
9,4,270,270,1,1.4063,0.01
10,4,90,90,1,1.0911,0.01
11,4,0,90,0,0.7692,1
12,4,90,90,1,1.4274,1
13,4,0,0,1,1.2926,0.01
14,4,90,90,1,1.3947,1
15,4,90,90,1,1.1415,0.01
16,4,180,90,0,0.89497,0.01
17,4,90,90,1,2.8735,0.01
18,4,270,270,1,1.6565,0.01
19,4,180,270,0,1.7489,0.01
20,4,270,270,1,1.8662,0.01
21,4,180,270,0,1.6122,0.01
22,4,0,0,1,1.4097,1
23,4,180,270,0,1.5613,1
24,4,180,270,0,2.8621,1
25,4,180,270,0,1.6178,0.01
26,4,90,270,0,1.2495,1
27,4,0,270,0,1.6208,0.01
28,4,180,90,0,1.6573,1
29,4,270,0,0,1.5138,0.01
30,4,90,180,0,1.083,0.01
31,4,270,270,1,1.692,1
32,4,180,270,0,1.2959,1
33,4,0,270,0,2.8831,1
34,4,180,270,0,2.2856,1
35,4,90,90,1,1.8248,1
36,4,270,90,0,1.2466,1
37,4,0,180,0,1.5206,1
38,4,90,90,1,0.86583,0.01
39,4,90,0,0,1.309,1
40,4,90,90,1,1.3305,0.01
41,4,270,90,0,1.0491,1
42,4,270,270,1,1.2321,1
43,4,90,0,0,2.0705,1
44,4,0,0,1,2.4467,0.01
45,4,0,270,0,1.5305,0.01
46,4,180,0,0,1.8559,1
47,4,90,180,0,0.97443,1
48,4,0,270,0,1.6146,0.01
49,4,180,270,0,1.2166,0.01
50,4,180,270,0,1.0283,1
