1,6,180,90,0,3.3733,1
2,6,180,90,0,1.0406,0.01
3,6,270,90,0,1.158,0.01
4,6,270,90,0,3.1661,1
5,6,270,180,0,1.0265,0.01
6,6,180,270,0,1.3589,1
7,6,270,270,1,1.2464,0.01
8,6,180,180,1,0.9854,0.01
9,6,0,180,0,1.8619,1
10,6,0,180,0,1.0207,1
11,6,270,270,1,1.1488,0.01
12,6,90,180,0,0.82186,1
13,6,270,270,1,1.1469,0.01
14,6,0,270,0,1.102,0.01
15,6,180,270,0,1.1287,1
16,6,180,180,1,1.2603,0.01
17,6,0,180,0,1.1028,0.01
18,6,180,90,0,1.1233,0.01
19,6,0,180,0,1.3175,1
20,6,0,270,0,1.4106,1
21,6,0,180,0,1.2953,1
22,6,0,180,0,1.1381,1
23,6,0,270,0,1.1961,0.01
24,6,0,0,1,1.006,1
25,6,0,270,0,1.1996,1
26,6,180,270,0,1.1598,0.01
27,6,90,90,1,1.5419,1
28,6,180,270,0,1.1636,1
29,6,180,180,1,1.2185,0.01
30,6,90,270,0,1.0624,1
31,6,180,270,0,1.1732,0.01
32,6,90,180,0,1.0513,1
33,6,0,90,0,1.4665,1
34,6,90,90,1,1.2266,1
35,6,270,90,0,1.8573,1
36,6,270,270,1,1.2796,1
37,6,90,270,0,1.2232,0.01
38,6,0,0,1,0.93377,0.01
39,6,180,180,1,0.89902,0.01
40,6,180,180,1,0.93603,0.01
41,6,90,180,0,1.4022,1
42,6,0,90,0,2.5528,1
43,6,270,270,1,1.2117,0.01
44,6,0,180,0,0.86307,1
45,6,0,270,0,1.1369,0.01
46,6,0,270,0,1.4976,0.01
47,6,0,270,0,1.2437,1
48,6,180,270,0,1.6509,0.01
49,6,180,270,0,0.92219,0.01
50,6,0,270,0,0.84438,0.01
