1,4,270,270,1,1.6601,1
2,4,180,90,0,1.8826,1
3,4,0,0,1,1.5223,0.01
4,4,90,90,1,1.4875,0.01
5,4,0,90,0,1.2295,1
6,4,180,90,0,1.558,1
7,4,90,90,1,1.3431,1
8,4,270,270,1,1.3831,0.01
9,4,270,90,0,1.6653,1
10,4,90,270,0,1.3119,0.01
11,4,270,270,1,1.5593,1
12,4,270,90,0,2.3764,1
13,4,270,270,1,1.6402,1
14,4,180,180,1,1.2687,0.01
15,4,180,0,0,1.3269,0.01
16,4,90,270,0,1.7499,1
17,4,270,90,0,1.31,1
18,4,180,90,0,2.1448,1
19,4,180,270,0,1.9944,1
20,4,270,270,1,1.4757,0.01
21,4,90,90,1,1.2679,0.01
22,4,180,90,0,1.568,1
23,4,270,270,1,1.273,0.01
24,4,90,90,1,1.0984,0.01
25,4,180,270,0,1.0834,1
26,4,270,90,0,1.531,1
27,4,180,270,0,1.1,1
28,4,90,90,1,1.0784,0.01
29,4,180,180,1,1.3997,0.01
30,4,90,90,1,1.2857,0.01
31,4,270,90,0,2.2084,1
32,4,90,90,1,2.1043,1
33,4,90,90,1,1.35,0.01
34,4,180,90,0,1.2746,1
35,4,270,90,0,1.3159,1
36,4,90,180,0,1.5245,0.01
37,4,270,90,0,1.4102,0.01
38,4,0,0,1,1.2654,1
39,4,90,90,1,1.2478,1
40,4,180,0,0,1.3562,0.01
41,4,90,90,1,1.2728,0.01
42,4,180,0,0,2.0736,1
43,4,180,180,1,1.5854,0.01
44,4,180,0,0,1.4197,0.01
45,4,180,270,0,1.3342,0.01
46,4,0,0,1,1.1759,0.01
47,4,90,90,1,1.1471,1
48,4,90,0,0,1.4642,0.01
49,4,0,270,0,2.3293,0.01
50,4,180,180,1,1.2667,0.01
