1,4,0,270,0,1.7916,1
2,4,180,180,1,1.2027,0.01
3,4,90,90,1,1.1993,1
4,4,180,180,1,1.2533,0.01
5,4,180,90,0,1.153,1
6,4,0,180,0,1.8067,1
7,4,90,90,1,1.1558,1
8,4,0,0,1,1.5353,0.01
9,4,180,90,0,1.2688,1
10,4,270,90,0,1.3356,0.01
11,4,90,90,1,1.3248,0.01
12,4,270,90,0,1.4457,0.01
13,4,180,90,0,1.2362,0.01
14,4,180,90,0,1.5099,1
15,4,90,90,1,1.3291,1
16,4,270,270,1,1.2512,1
17,4,0,90,0,1.0546,1
18,4,90,90,1,1.4015,0.01
19,4,90,90,1,1.1163,1
20,4,270,270,1,1.3332,0.01
21,4,90,90,1,1.5113,1
22,4,270,270,1,1.1465,1
23,4,90,90,1,1.5904,0.01
24,4,0,270,0,1.3803,0.01
25,4,180,270,0,2.9628,1
26,4,90,180,0,1.4229,0.01
27,4,0,0,1,1.4768,0.01
28,4,90,90,1,1.6111,0.01
29,4,180,270,0,1.3062,1
30,4,0,0,1,1.3062,0.01
31,4,180,90,0,1.7139,0.01
32,4,0,0,1,1.3426,1
33,4,270,270,1,1.2752,0.01
34,4,90,180,0,1.7373,0.01
35,4,270,180,0,1.565,0.01
36,4,0,0,1,1.765,0.01
37,4,90,180,0,1.6174,0.01
38,4,0,0,1,1.5716,0.01
39,4,180,180,1,1.5271,1
40,4,180,180,1,1.6806,0.01
41,4,180,0,0,1.2635,1
42,4,90,0,0,1.6321,1
43,4,180,0,0,3.9163,1
44,4,180,180,1,1.8502,0.01
45,4,180,90,0,2.1286,1
46,4,270,90,0,1.7112,0.01
47,4,0,0,1,2.0785,1
48,4,180,0,0,2.013,0.01
49,4,0,180,0,1.4453,0.01
50,4,0,0,1,1.7947,1
51,4,180,270,0,1.4183,1
52,4,90,90,1,2.0402,1
53,4,90,90,1,1.3499,0.01
54,4,180,0,0,1.5326,1
55,4,270,90,0,1.3771,1
56,4,180,90,0,2.2418,1
57,4,90,0,0,2.0366,0.01
58,4,270,90,0,1.8597,1
59,4,90,90,1,1.9533,1
60,4,180,0,0,2.0395,0.01
61,4,180,0,0,2.1482,1
62,4,180,180,1,2.136,0.01
63,4,270,180,0,2.2848,0.01
64,4,90,180,0,2.1649,1
65,4,90,0,0,2.1472,1
66,4,0,270,0,2.1038,1
67,4,270,0,0,2.1792,1
68,4,180,180,1,2.075,0.01
69,4,90,180,0,2.1677,1
70,4,180,180,1,2.395,1
71,4,180,90,0,1.1849,1
72,4,180,180,1,1.336,0.01
73,4,180,0,0,1.5976,1
74,4,180,180,1,2.1394,0.01
75,4,270,180,0,1.8452,0.01
76,4,0,270,0,1.9831,1
77,4,0,0,1,1.2257,1
78,4,0,90,0,2.22,0.01
79,4,0,180,0,2.068,0.01
80,4,90,90,1,2.1985,1
81,4,90,90,1,2.2171,1
82,4,90,90,1,2.0478,0.01
83,4,270,0,0,1.7753,1
84,4,180,90,0,2.3008,1
85,4,270,90,0,1.8667,0.01
86,4,270,0,0,2.3147,1
87,4,270,180,0,2.0399,0.01
88,4,0,180,0,2.0068,0.01
89,4,0,90,0,1.9799,0.01
90,4,180,90,0,2.1051,1
91,4,0,270,0,2.0875,1
92,4,180,180,1,2.1783,0.01
93,4,180,270,0,2.0824,0.01
94,4,90,0,0,2.164,1
95,4,90,270,0,1.6436,0.01
96,4,180,0,0,1.986,0.01
97,4,180,90,0,2.2129,0.01
98,4,180,90,0,1.9785,0.01
99,4,90,270,0,2.0506,0.01
100,4,180,90,0,2.1665,1
