1,4,0,90,0,2.3312,1
2,4,0,180,0,1.9256,0.01
3,4,180,90,0,1.2312,1
4,4,90,90,1,1.9773,0.01
5,4,270,90,0,1.2566,0.01
6,4,0,180,0,1.5954,0.01
7,4,270,90,0,1.2649,1
8,4,180,180,1,2.0627,1
9,4,270,270,1,1.9011,1
10,4,90,270,0,1.4913,0.01
11,4,90,270,0,1.5025,1
12,4,90,90,1,1.3815,1
13,4,270,270,1,1.2634,0.01
14,4,270,90,0,1.5649,0.01
15,4,0,270,0,2.001,0.01
16,4,0,90,0,2.4332,1
17,4,0,0,1,2.2292,1
18,4,180,90,0,1.9816,1
19,4,90,180,0,1.2729,0.01
20,4,0,0,1,1.3381,0.01
21,4,0,270,0,1.2982,0.01
22,4,270,0,0,1.0759,1
23,4,180,0,0,1.2953,0.01
24,4,90,90,1,1.8273,1
25,4,270,180,0,1.2584,0.01
26,4,180,270,0,2.1297,0.01
27,4,180,180,1,1.394,0.01
28,4,180,0,0,1.718,1
29,4,0,180,0,1.7855,0.01
30,4,180,0,0,1.2891,1
31,4,90,0,0,1.6421,1
32,4,0,0,1,1.2447,1
33,4,0,0,1,1.4295,0.01
34,4,270,0,0,1.1912,0.01
35,4,0,180,0,1.063,0.01
36,4,0,0,1,1.1196,0.01
37,4,0,90,0,1.6311,1
38,4,90,90,1,1.7291,0.01
39,4,270,270,1,2.1784,1
40,4,0,0,1,1.2622,1
41,4,0,0,1,1.3559,0.01
42,4,90,90,1,2.0651,1
43,4,0,180,0,1.3541,0.01
44,4,270,270,1,2.1948,1
45,4,90,90,1,1.3169,0.01
46,4,90,270,0,1.1104,1
47,4,0,90,0,1.2648,0.01
48,4,0,0,1,2.0438,1
49,4,180,90,0,2.1517,1
50,4,270,90,0,1.9163,1
