1,4,270,0,0,1.3446,1
2,4,270,0,0,2.0187,0.01
3,4,0,0,1,2.9022,1
4,4,90,0,0,1.6365,1
5,4,90,0,0,1.4255,0.01
6,4,180,90,0,1.4541,0.01
7,4,180,90,0,1.7233,1
8,4,270,0,0,1.4317,1
9,4,90,0,0,1.5357,0.01
10,4,0,90,0,1.4124,0.01
11,4,0,0,1,1.8109,1
12,4,270,270,1,1.3169,0.01
13,4,0,90,0,1.805,1
14,4,90,0,0,2.086,1
15,4,180,270,0,1.5337,1
16,4,0,270,0,1.2687,1
17,4,180,90,0,1.4457,0.01
18,4,90,270,0,1.2954,1
19,4,0,0,1,1.2071,0.01
20,4,270,270,1,1.3151,0.01
21,4,0,0,1,1.4709,1
22,4,90,270,0,1.4415,1
23,4,0,270,0,1.4057,1
24,4,180,270,0,1.4999,0.01
25,4,0,0,1,1.2523,1
26,4,90,0,0,1.3059,1
27,4,0,0,1,1.4363,0.01
28,4,0,270,0,2.4406,0.01
29,4,270,270,1,1.533,0.01
30,4,90,270,0,1.6222,1
31,4,270,270,1,1.3896,1
32,4,90,0,0,1.6942,1
33,4,180,180,1,1.2932,0.01
34,4,270,180,0,1.5279,0.01
35,4,90,90,1,1.5736,1
36,4,180,0,0,1.5277,0.01
37,4,0,0,1,1.5323,0.01
38,4,270,0,0,1.4148,0.01
39,4,0,0,1,1.4037,1
40,4,90,90,1,1.1642,0.01
41,4,270,90,0,1.5633,0.01
42,4,90,180,0,1.3447,1
43,4,270,270,1,1.2738,0.01
44,4,90,90,1,1.3127,0.01
45,4,90,90,1,1.6164,0.01
46,4,90,0,0,1.442,1
47,4,90,90,1,2.13,1
48,4,180,90,0,1.5817,0.01
49,4,0,90,0,1.5713,0.01
50,4,90,90,1,1.5331,1
