1,4,270,90,0,1.4717,0.01
2,4,90,90,1,1.3984,0.01
3,4,270,90,0,1.2067,0.01
4,4,90,90,1,2.2143,1
5,4,180,180,1,1.3682,0.01
6,4,0,180,0,2.0736,1
7,4,180,270,0,1.5389,0.01
8,4,180,180,1,1.9502,1
9,4,180,270,0,1.5886,0.01
10,4,270,180,0,1.8654,1
11,4,270,270,1,2.0827,0.01
12,4,270,180,0,2.0701,1
13,4,90,270,0,2.1539,1
14,4,90,90,1,1.6131,0.01
15,4,270,270,1,2.0396,0.01
16,4,0,270,0,1.7209,0.01
17,4,0,270,0,1.5867,0.01
18,4,90,0,0,2.0881,0.01
19,4,180,180,1,1.9652,1
20,4,90,0,0,2.0895,1
21,4,90,0,0,2.215,1
22,4,270,0,0,2.2074,1
23,4,270,0,0,2.1577,0.01
24,4,180,180,1,2.0209,1
25,4,90,0,0,1.5686,0.01
26,4,0,90,0,2.0413,1
27,4,270,0,0,2.1013,1
28,4,180,90,0,1.3774,1
29,4,270,90,0,1.35,1
30,4,0,180,0,1.4295,0.01
31,4,180,90,0,2.1972,1
32,4,270,270,1,2.2087,1
33,4,0,90,0,2.059,1
34,4,90,90,1,2.1489,0.01
35,4,90,90,1,2.067,0.01
36,4,270,90,0,2.0534,1
37,4,180,0,0,1.9585,1
38,4,0,180,0,1.9929,0.01
39,4,90,90,1,1.9468,0.01
40,4,180,90,0,2.1114,1
41,4,180,0,0,1.9708,0.01
42,4,0,0,1,2.0823,0.01
43,4,0,0,1,1.9594,0.01
44,4,180,0,0,1.9998,1
45,4,0,180,0,1.5164,0.01
46,4,0,0,1,1.9753,0.01
47,4,270,270,1,2.0407,1
48,4,90,90,1,1.6346,0.01
49,4,90,90,1,2.012,1
50,4,270,90,0,1.6923,1
