1,6,180,270,0,1.316,1
2,6,180,270,0,1.3374,1
3,6,90,270,0,1.0427,1
4,6,90,90,1,1.0011,1
5,6,180,180,1,0.96739,0.01
6,6,180,180,1,0.83626,1
7,6,270,270,1,0.85374,1
8,6,180,180,1,0.86574,1
9,6,90,270,0,1.0769,0.01
10,6,270,180,0,1.0058,1
11,6,0,270,0,1.6013,0.01
12,6,0,270,0,1.0096,1
13,6,0,180,0,1.0886,0.01
14,6,0,180,0,1.1224,0.01
15,6,90,180,0,1.0001,1
16,6,90,0,0,1.3983,0.01
17,6,0,90,0,2.4384,1
18,6,180,180,1,0.83752,1
19,6,0,0,1,0.81033,0.01
20,6,0,180,0,0.95319,1
21,6,180,0,0,1.1923,1
22,6,270,180,0,0.83951,1
23,6,270,270,1,0.97913,1
24,6,180,180,1,0.88574,1
25,6,270,180,0,0.81803,0.01
26,6,180,180,1,1.6577,0.01
27,6,180,180,1,1.0797,0.01
28,6,90,180,0,1.4209,1
29,6,90,90,1,1.0521,0.01
30,6,90,270,0,0.97278,0.01
31,6,0,90,0,1.0005,0.01
32,6,270,90,0,1.2353,0.01
33,6,0,270,0,0.8803,0.01
34,6,90,90,1,1.187,0.01
35,6,270,180,0,0.89045,0.01
36,6,90,270,0,1.4404,0.01
37,6,180,270,0,0.92053,0.01
38,6,270,270,1,1.0635,0.01
39,6,270,270,1,0.8909,1
40,6,270,270,1,0.95573,1
41,6,0,180,0,0.97489,0.01
42,6,90,180,0,1.2885,1
43,6,270,270,1,1.3163,1
44,6,180,270,0,0.97204,1
45,6,180,270,0,0.89845,0.01
46,6,180,0,0,1.058,1
47,6,270,270,1,1.0934,0.01
48,6,180,180,1,1.012,0.01
49,6,0,270,0,1.0159,0.01
50,6,90,270,0,1.3166,1
